Ukazatel,IndicatorType,Roky,Oblast,Uz012,Věk (jednoleté skupiny),VEKZEN1PLOD,Hodnota,Uz01A
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,42,410042610043000,8.0740448996,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,43,410043610044000,6.2559241706,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,44,410044610045000,3.4734917733,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,45,410045610046000,0.5412231644,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,46,410046610047000,0.9417969486,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,47,410047610048000,0.0,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,48,410048610049000,0.219731927,CZ07
Míry plodnosti,5406,2020,Olomoucký kraj,CZ071,49,410049610050000,0.9195402299,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,15,410015610016000,0.0,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,16,410016610017000,1.9577133908,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,17,410017610018000,3.9354584809,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,18,410018610019000,7.0285044904,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,19,410019610020000,14.5956607495,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,20,410020610021000,19.7394393999,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,21,410021610022000,36.102484472,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,22,410022610023000,32.0538187574,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,23,410023610024000,53.2706619663,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,24,410024610025000,65.0074294205,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,25,410025610026000,82.4137931034,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,26,410026610027000,103.3945811274,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,27,410027610028000,117.8674351585,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,28,410028610029000,119.080975063,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,29,410029610030000,147.8814732761,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,30,410030610031000,128.2051282051,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,31,410031610032000,135.5549279864,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,32,410032610033000,120.0112422709,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,33,410033610034000,101.8728717367,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,34,410034610035000,94.8638787539,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,35,410035610036000,81.2672176309,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,36,410036610037000,68.3975432719,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,37,410037610038000,50.842774247,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,38,410038610039000,38.0697050938,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,39,410039610040000,33.8189386056,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,40,410040610041000,19.792420951,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,41,410041610042000,14.7551978538,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,42,410042610043000,7.5236457438,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,43,410043610044000,4.6560846561,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,44,410044610045000,3.0902348578,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,45,410045610046000,1.414427157,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,46,410046610047000,0.8335069806,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,47,410047610048000,0.2218770801,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,48,410048610049000,0.4777830865,CZ07
Míry plodnosti,5406,2020,Zlínský kraj,CZ072,49,410049610050000,0.251698968,CZ07
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,15,410015610016000,2.3280802292,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,16,410016610017000,4.2271641242,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,17,410017610018000,9.1945568224,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,18,410018610019000,20.202020202,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,19,410019610020000,22.675304878,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,20,410020610021000,31.8928099641,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,21,410021610022000,42.8072753996,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,22,410022610023000,56.5519765739,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,23,410023610024000,69.0406976744,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,24,410024610025000,76.8687047181,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,25,410025610026000,82.9636931165,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,26,410026610027000,95.8039906103,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,27,410027610028000,112.3859552115,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,28,410028610029000,115.8487530169,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,29,410029610030000,121.0452158319,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,30,410030610031000,124.7578457962,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,31,410031610032000,120.186697783,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,32,410032610033000,103.4662496742,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,33,410033610034000,96.2503300766,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,34,410034610035000,78.8125574675,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,35,410035610036000,71.4955147945,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,36,410036610037000,61.7217833713,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,37,410037610038000,46.7302091607,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,38,410038610039000,36.5002683843,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,39,410039610040000,27.6637988087,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,40,410040610041000,14.794322829,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,41,410041610042000,10.9683137602,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,42,410042610043000,6.389430366,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,43,410043610044000,3.6070443454,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,44,410044610045000,2.5842464337,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,45,410045610046000,1.5021029441,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,46,410046610047000,0.8025682183,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,47,410047610048000,0.1075037626,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,48,410048610049000,0.1143118427,CZ08
Míry plodnosti,5406,2020,Moravskoslezský kraj,CZ080,49,410049610050000,0.119047619,CZ08
Míry plodnosti,5406,2021,Česko,CZ,15,410015610016000,1.3719303059,CZ
Míry plodnosti,5406,2021,Česko,CZ,16,410016610017000,2.9981032408,CZ
Míry plodnosti,5406,2021,Česko,CZ,17,410017610018000,6.7793737553,CZ
Míry plodnosti,5406,2021,Česko,CZ,18,410018610019000,11.7866004963,CZ
Míry plodnosti,5406,2021,Česko,CZ,19,410019610020000,18.2970041877,CZ
Míry plodnosti,5406,2021,Česko,CZ,20,410020610021000,25.6850058622,CZ
Míry plodnosti,5406,2021,Česko,CZ,21,410021610022000,37.0305370305,CZ
Míry plodnosti,5406,2021,Česko,CZ,22,410022610023000,45.5262811801,CZ
Míry plodnosti,5406,2021,Česko,CZ,23,410023610024000,57.5738583562,CZ
Míry plodnosti,5406,2021,Česko,CZ,24,410024610025000,71.5922966517,CZ
Míry plodnosti,5406,2021,Česko,CZ,25,410025610026000,89.9960573551,CZ
Míry plodnosti,5406,2021,Česko,CZ,26,410026610027000,100.9639291589,CZ
Míry plodnosti,5406,2021,Česko,CZ,27,410027610028000,121.1938861476,CZ
Míry plodnosti,5406,2021,Česko,CZ,28,410028610029000,131.3918490198,CZ
Míry plodnosti,5406,2021,Česko,CZ,29,410029610030000,135.4455945468,CZ
Míry plodnosti,5406,2021,Česko,CZ,30,410030610031000,142.0212359636,CZ
Míry plodnosti,5406,2021,Česko,CZ,31,410031610032000,133.9060517587,CZ
Míry plodnosti,5406,2021,Česko,CZ,32,410032610033000,125.5908068194,CZ
Míry plodnosti,5406,2021,Česko,CZ,33,410033610034000,111.457614921,CZ
Míry plodnosti,5406,2021,Česko,CZ,34,410034610035000,100.2584989029,CZ
Míry plodnosti,5406,2021,Česko,CZ,35,410035610036000,86.4102753377,CZ
Míry plodnosti,5406,2021,Česko,CZ,36,410036610037000,70.8353403103,CZ
Míry plodnosti,5406,2021,Česko,CZ,37,410037610038000,57.4834629643,CZ
Míry plodnosti,5406,2021,Česko,CZ,38,410038610039000,44.3765333792,CZ
Míry plodnosti,5406,2021,Česko,CZ,39,410039610040000,35.6030577576,CZ
Míry plodnosti,5406,2021,Česko,CZ,40,410040610041000,22.450888681,CZ
Míry plodnosti,5406,2021,Česko,CZ,41,410041610042000,15.5567720335,CZ
Míry plodnosti,5406,2021,Česko,CZ,42,410042610043000,9.6948789627,CZ
Míry plodnosti,5406,2021,Česko,CZ,43,410043610044000,5.814088161,CZ
Míry plodnosti,5406,2021,Česko,CZ,44,410044610045000,3.3748966579,CZ
Míry plodnosti,5406,2021,Česko,CZ,45,410045610046000,1.8131965328,CZ
Míry plodnosti,5406,2021,Česko,CZ,46,410046610047000,0.9258250735,CZ
Míry plodnosti,5406,2021,Česko,CZ,47,410047610048000,0.5281195573,CZ
Míry plodnosti,5406,2021,Česko,CZ,48,410048610049000,0.3414509225,CZ
Míry plodnosti,5406,2021,Česko,CZ,49,410049610050000,0.4606717911,CZ
Míry plodnosti,5406,2021,Praha,CZ01,15,410015610016000,0.1839587932,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,16,410016610017000,1.3677217663,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,17,410017610018000,2.2727272727,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,18,410018610019000,6.2224006423,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,19,410019610020000,8.1920365784,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,20,410020610021000,13.300861746,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,21,410021610022000,17.4798309643,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,22,410022610023000,26.4653989414,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,23,410023610024000,33.183352081,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,24,410024610025000,38.7923468492,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,25,410025610026000,57.8620464204,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,26,410026610027000,65.7151352959,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,27,410027610028000,83.4683954619,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,28,410028610029000,107.6092415871,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,29,410029610030000,115.6725146199,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,30,410030610031000,131.8511996478,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,31,410031610032000,138.8314655641,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,32,410032610033000,139.9581589958,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,33,410033610034000,127.3917937174,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,34,410034610035000,120.5831730282,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,35,410035610036000,106.8337809609,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,36,410036610037000,91.7649390546,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,37,410037610038000,73.8489136934,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,38,410038610039000,58.1222056632,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,39,410039610040000,51.1516601855,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,40,410040610041000,32.7287066246,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,41,410041610042000,23.2600732601,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,42,410042610043000,15.7453066874,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,43,410043610044000,9.726443769,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,44,410044610045000,5.2919386135,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,45,410045610046000,2.7472527473,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,46,410046610047000,1.6018510279,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,47,410047610048000,1.2287334594,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,48,410048610049000,0.8490766292,CZ01
Míry plodnosti,5406,2021,Praha,CZ01,49,410049610050000,1.3739409205,CZ01
Míry plodnosti,5406,2021,Střední Čechy,CZ02,15,410015610016000,1.3885031936,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,16,410016610017000,1.5974440895,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,17,410017610018000,4.329004329,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,18,410018610019000,9.7631241997,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,19,410019610020000,13.9710716634,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,20,410020610021000,23.2438899333,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,21,410021610022000,31.9204604919,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,22,410022610023000,45.3005172106,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,23,410023610024000,62.039957939,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,24,410024610025000,75.7655293088,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,25,410025610026000,95.7230142566,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,26,410026610027000,107.2988147224,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,27,410027610028000,133.7552742616,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,28,410028610029000,142.5952599188,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,29,410029610030000,143.109540636,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,30,410030610031000,150.3063799111,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,31,410031610032000,141.775147929,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,32,410032610033000,134.0782122905,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,33,410033610034000,116.8699186992,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,34,410034610035000,105.1749189673,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,35,410035610036000,87.7268334586,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,36,410036610037000,66.603435557,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,37,410037610038000,57.9559617781,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,38,410038610039000,46.925566343,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,39,410039610040000,36.4440078585,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,40,410040610041000,24.0803943876,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,41,410041610042000,15.197833872,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,42,410042610043000,10.1263771873,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,43,410043610044000,6.0567922599,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,44,410044610045000,2.1976296994,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,45,410045610046000,1.5618898868,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,46,410046610047000,1.0198478073,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,47,410047610048000,0.820815891,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,48,410048610049000,0.4487524681,CZ02
Míry plodnosti,5406,2021,Střední Čechy,CZ02,49,410049610050000,0.4902441416,CZ02
Míry plodnosti,5406,2021,Jihozápad,CZ03,15,410015610016000,0.5102908658,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,16,410016610017000,3.0147189218,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,17,410017610018000,5.3074670571,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,18,410018610019000,11.4857354576,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,19,410019610020000,16.8799851605,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,20,410020610021000,29.2528414384,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,21,410021610022000,41.262597452,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,22,410022610023000,45.8015267176,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,23,410023610024000,58.6801649794,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,24,410024610025000,81.5946348733,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,25,410025610026000,101.0667148798,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,26,410026610027000,111.2031819688,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,27,410027610028000,122.4459358688,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,28,410028610029000,139.9253731343,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,29,410029610030000,136.0299210417,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,30,410030610031000,139.1537944929,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,31,410031610032000,132.2878970647,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,32,410032610033000,121.9674753399,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,33,410033610034000,104.9026192075,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,34,410034610035000,100.8064516129,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,35,410035610036000,79.904433236,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,36,410036610037000,69.4624772786,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,37,410037610038000,51.0649217347,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,38,410038610039000,40.6555710837,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,39,410039610040000,33.819461906,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,40,410040610041000,19.6149654922,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,41,410041610042000,15.5791375028,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,42,410042610043000,7.864810288,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,43,410043610044000,3.685881028,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,44,410044610045000,2.6708873281,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,45,410045610046000,0.8623167577,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,46,410046610047000,0.5650781691,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,47,410047610048000,0.6771790655,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,48,410048610049000,0.3137090871,CZ03
Míry plodnosti,5406,2021,Jihozápad,CZ03,49,410049610050000,0.2285453091,CZ03
Míry plodnosti,5406,2021,Severozápad,CZ04,15,410015610016000,3.9589706676,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,16,410016610017000,7.2235599185,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,17,410017610018000,15.7495256167,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,18,410018610019000,24.865073246,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,19,410019610020000,36.5712074303,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,20,410020610021000,45.490042952,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,21,410021610022000,61.6123224645,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,22,410022610023000,65.0438946528,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,23,410023610024000,75.0648832102,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,24,410024610025000,90.1755093807,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,25,410025610026000,101.1589078766,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,26,410026610027000,104.4776119403,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,27,410027610028000,116.1449752883,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,28,410028610029000,112.9605688429,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,29,410029610030000,116.2005785921,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,30,410030610031000,120.3819661866,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,31,410031610032000,112.6606079599,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,32,410032610033000,104.5193353005,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,33,410033610034000,87.842039801,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,34,410034610035000,70.9576138148,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,35,410035610036000,75.1633986928,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,36,410036610037000,52.3560209424,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,37,410037610038000,46.5186986926,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,38,410038610039000,37.3412994772,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,39,410039610040000,30.2356602935,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,40,410040610041000,18.4946236559,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,41,410041610042000,10.5071993774,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,42,410042610043000,7.1899340923,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,43,410043610044000,5.5268109125,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,44,410044610045000,3.6097010716,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,45,410045610046000,1.2730744749,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,46,410046610047000,0.5147740142,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,47,410047610048000,0.1053074979,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2021,Severozápad,CZ04,49,410049610050000,0.2421307506,CZ04
Míry plodnosti,5406,2021,Severovýchod,CZ05,15,410015610016000,0.5456281544,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,16,410016610017000,2.8429282161,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,17,410017610018000,6.4130593208,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,18,410018610019000,11.8976799524,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,19,410019610020000,19.3897489854,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,20,410020610021000,25.3525352535,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,21,410021610022000,38.5809312639,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,22,410022610023000,46.4774231505,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,23,410023610024000,60.93979442,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,24,410024610025000,73.1671337955,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,25,410025610026000,93.8644018158,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,26,410026610027000,107.9195732458,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,27,410027610028000,134.1922936672,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,28,410028610029000,132.417455553,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,29,410029610030000,138.9524245197,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,30,410030610031000,142.4385846293,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,31,410031610032000,125.0281594954,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,32,410032610033000,122.5261285301,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,33,410033610034000,108.6499058589,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,34,410034610035000,98.2678591645,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,35,410035610036000,85.1111359321,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,36,410036610037000,67.9717237629,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,37,410037610038000,53.3435147813,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,38,410038610039000,42.2535211268,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,39,410039610040000,31.3758744965,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,40,410040610041000,21.4645167916,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,41,410041610042000,13.8087581576,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,42,410042610043000,10.1951899617,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,43,410043610044000,4.2045072318,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,44,410044610045000,3.477276403,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,45,410045610046000,2.5149324112,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,46,410046610047000,1.1607211948,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,47,410047610048000,0.4731114966,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,48,410048610049000,0.4247005861,CZ05
Míry plodnosti,5406,2021,Severovýchod,CZ05,49,410049610050000,0.3663339134,CZ05
Míry plodnosti,5406,2021,Jihovýchod,CZ06,15,410015610016000,1.1252813203,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,16,410016610017000,1.6769865841,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,17,410017610018000,4.4319097502,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,18,410018610019000,6.0565275908,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,19,410019610020000,14.8582333697,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,20,410020610021000,19.8555956679,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,21,410021610022000,30.5879051494,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,22,410022610023000,39.3242869011,CZ06
Míry plodnosti,5406,2021,Jihovýchod,CZ06,23,410023610024000,57.0388349515,CZ06
