"Ukazatel","IndicatorType","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Věk (jednoleté skupiny)","VEKZEN1PLOD","Hodnota"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","25","410025610026000","77.8067885117"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","26","410026610027000","89.498189343"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","27","410027610028000","94.867807154"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","28","410028610029000","89.276552078"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","29","410029610030000","103.4126163392"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","30","410030610031000","81.2533191715"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","31","410031610032000","86.8632707775"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","32","410032610033000","76.5934654526"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","33","410033610034000","67.012987013"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","34","410034610035000","66.1274976213"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","35","410035610036000","56.4444444444"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","36","410036610037000","45.8988525287"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","37","410037610038000","35.6275303644"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","38","410038610039000","22.8658536585"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","39","410039610040000","23.4200743494"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","40","410040610041000","14.8684712162"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","41","410041610042000","7.4750830565"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","42","410042610043000","3.6529680365"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","43","410043610044000","3.7735849057"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","44","410044610045000","0.9592326139"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","45","410045610046000","0.9965122073"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","46","410046610047000","0"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","47","410047610048000","0"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","48","410048610049000","0"
"Míry plodnosti","5406","2014","2014","Karlovarský kraj","CZ041","49","410049610050000","0"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","15","410015610016000","3.2266738371"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","16","410016610017000","10.4557640751"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","17","410017610018000","18.2061579652"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","18","410018610019000","35.3274883961"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","19","410019610020000","45.9086584206"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","20","410020610021000","59.480352158"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","21","410021610022000","60.2235099338"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","22","410022610023000","64.5884270579"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","23","410023610024000","64.5923591965"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","24","410024610025000","75.7398753894"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","25","410025610026000","83.6995987006"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","26","410026610027000","83.8598506605"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","27","410027610028000","98.1535471331"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","28","410028610029000","97.3638637676"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","29","410029610030000","110.7894228913"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","30","410030610031000","99.9425617461"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","31","410031610032000","94.5133408493"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","32","410032610033000","83.7253057385"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","33","410033610034000","81.3037905146"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","34","410034610035000","68.5800100117"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","35","410035610036000","55.3316800992"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","36","410036610037000","46.8629566826"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","37","410037610038000","36.0226257815"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","38","410038610039000","26.4594708106"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","39","410039610040000","20.4137180185"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","40","410040610041000","13.4322093186"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","41","410041610042000","7.4161969742"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","42","410042610043000","4.9066160177"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","43","410043610044000","2.8779414254"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","44","410044610045000","1.8014772113"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","45","410045610046000","1.3323182337"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","46","410046610047000","0"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","47","410047610048000","0"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","48","410048610049000","0.3694808794"
"Míry plodnosti","5406","2014","2014","Ústecký kraj","CZ042","49","410049610050000","0"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","15","410015610016000","1.0116337886"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","16","410016610017000","6.5689742294"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","17","410017610018000","13.2046724225"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","18","410018610019000","16.957605985"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","19","410019610020000","30.9278350515"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","20","410020610021000","31.5352697095"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","21","410021610022000","51.040439733"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","22","410022610023000","46.9824293354"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","23","410023610024000","62.5454545455"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","24","410024610025000","54.0830945559"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","25","410025610026000","66.9515669516"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","26","410026610027000","79.9151343706"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","27","410027610028000","96.4028776978"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","28","410028610029000","101.5484335614"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","29","410029610030000","113.5802469136"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","30","410030610031000","119.2628650904"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","31","410031610032000","112.0660020626"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","32","410032610033000","105.3346924907"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","33","410033610034000","84.022494211"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","34","410034610035000","79.7790733354"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","35","410035610036000","64.4514465769"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","36","410036610037000","49.3112947658"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","37","410037610038000","42.3252076078"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","38","410038610039000","24.5859213251"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","39","410039610040000","20.9173387097"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","40","410040610041000","16.7267112712"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","41","410041610042000","8.347245409"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","42","410042610043000","3.3172496984"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","43","410043610044000","3.2185387834"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","44","410044610045000","1.3582342954"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","45","410045610046000","0.354861604"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","46","410046610047000","0.3675119441"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","47","410047610048000","0.3685956506"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","48","410048610049000","0"
"Míry plodnosti","5406","2014","2014","Liberecký kraj","CZ051","49","410049610050000","0"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","15","410015610016000","1.6927634363"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","16","410016610017000","3.3613445378"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","17","410017610018000","11.5036976171"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","18","410018610019000","20.0803212851"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","19","410019610020000","20.0453857791"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","20","410020610021000","32.0026393929"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","21","410021610022000","33.9761248852"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","22","410022610023000","43.0593194821"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","23","410023610024000","51.3648371001"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","24","410024610025000","58.7193862496"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","25","410025610026000","59.6007046389"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","26","410026610027000","88.0209851355"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","27","410027610028000","105.6670602125"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","28","410028610029000","115.7649796393"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","29","410029610030000","124.248496994"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","30","410030610031000","135.4136002355"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","31","410031610032000","121.5778628201"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","32","410032610033000","99.8273878021"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","33","410033610034000","90.1708204985"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","34","410034610035000","78.3755819969"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","35","410035610036000","68.0578610387"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","36","410036610037000","53.7880521859"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","37","410037610038000","39.5517468688"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","38","410038610039000","30.7857911733"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","39","410039610040000","24.3799024804"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","40","410040610041000","14.4117014412"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","41","410041610042000","9.5371016515"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","42","410042610043000","5.0175614651"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","43","410043610044000","3.404924044"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","44","410044610045000","1.6038492382"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","45","410045610046000","0.2828854314"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","46","410046610047000","0"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","47","410047610048000","0.2953337271"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","48","410048610049000","0.2871088142"
"Míry plodnosti","5406","2014","2014","Královéhradecký kraj","CZ052","49","410049610050000","0"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","15","410015610016000","0.8583690987"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","16","410016610017000","3.813559322"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","17","410017610018000","9.4258783205"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","18","410018610019000","15.7246068848"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","19","410019610020000","21.0362290612"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","20","410020610021000","30.7532826538"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","21","410021610022000","32.7132777421"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","22","410022610023000","38.351822504"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","23","410023610024000","44.8275862069"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","24","410024610025000","57.9531442663"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","25","410025610026000","74.2070616397"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","26","410026610027000","91.6191048363"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","27","410027610028000","111.2135176651"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","28","410028610029000","117.5059952038"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","29","410029610030000","135.3517364203"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","30","410030610031000","147.9089790898"
"Míry plodnosti","5406","2014","2014","Pardubický kraj","CZ053","31","410031610032000","116.6359729896"
