Ukazatel,IndicatorType,Roky,CasR,"ČR, Reg. soudržnosti, Kraje",Uz012,Hodnota,Uz01A
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2018,2018,Zlínský kraj,CZ072,219.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2018,2018,Moravskoslezský kraj,CZ080,690.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Česko,CZ,4594.0,CZ
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Praha,CZ01,294.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Střední Čechy,CZ02,517.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Jihozápad,CZ03,498.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Severozápad,CZ04,769.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Severovýchod,CZ05,697.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Jihovýchod,CZ06,651.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Střední Morava,CZ07,509.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Moravskoslezsko,CZ08,659.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Hlavní město Praha,CZ010,294.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Středočeský kraj,CZ020,517.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Jihočeský kraj,CZ031,267.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Plzeňský kraj,CZ032,231.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Karlovarský kraj,CZ041,167.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Ústecký kraj,CZ042,602.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Liberecký kraj,CZ051,234.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Královéhradecký kraj,CZ052,243.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Pardubický kraj,CZ053,220.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Kraj Vysočina,CZ063,229.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Jihomoravský kraj,CZ064,422.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Olomoucký kraj,CZ071,276.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Zlínský kraj,CZ072,233.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2019,2019,Moravskoslezský kraj,CZ080,659.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Česko,CZ,4680.0,CZ
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Praha,CZ01,293.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Střední Čechy,CZ02,479.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Jihozápad,CZ03,503.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Severozápad,CZ04,844.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Severovýchod,CZ05,668.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Jihovýchod,CZ06,687.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Střední Morava,CZ07,543.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Moravskoslezsko,CZ08,663.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Hlavní město Praha,CZ010,293.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Středočeský kraj,CZ020,479.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Jihočeský kraj,CZ031,269.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Plzeňský kraj,CZ032,234.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Karlovarský kraj,CZ041,211.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Ústecký kraj,CZ042,633.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Liberecký kraj,CZ051,221.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Královéhradecký kraj,CZ052,224.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Pardubický kraj,CZ053,223.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Kraj Vysočina,CZ063,230.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Jihomoravský kraj,CZ064,457.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Olomoucký kraj,CZ071,324.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Zlínský kraj,CZ072,219.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2020,2020,Moravskoslezský kraj,CZ080,663.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Česko,CZ,4480.0,CZ
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Praha,CZ01,299.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Střední Čechy,CZ02,508.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Jihozápad,CZ03,487.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Severozápad,CZ04,748.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Severovýchod,CZ05,630.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Jihovýchod,CZ06,721.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Střední Morava,CZ07,455.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Moravskoslezsko,CZ08,632.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Hlavní město Praha,CZ010,299.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Středočeský kraj,CZ020,508.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Jihočeský kraj,CZ031,257.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Plzeňský kraj,CZ032,230.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Karlovarský kraj,CZ041,163.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Ústecký kraj,CZ042,585.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Liberecký kraj,CZ051,203.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Královéhradecký kraj,CZ052,240.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Pardubický kraj,CZ053,187.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Kraj Vysočina,CZ063,229.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Jihomoravský kraj,CZ064,492.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Olomoucký kraj,CZ071,257.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Zlínský kraj,CZ072,198.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2021,2021,Moravskoslezský kraj,CZ080,632.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Česko,CZ,4375.0,CZ
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Praha,CZ01,282.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Střední Čechy,CZ02,519.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Jihozápad,CZ03,456.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Severozápad,CZ04,770.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Severovýchod,CZ05,616.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Jihovýchod,CZ06,654.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Střední Morava,CZ07,480.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Moravskoslezsko,CZ08,598.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Hlavní město Praha,CZ010,282.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Středočeský kraj,CZ020,519.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Jihočeský kraj,CZ031,243.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Plzeňský kraj,CZ032,213.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Karlovarský kraj,CZ041,164.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Ústecký kraj,CZ042,606.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Liberecký kraj,CZ051,180.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Královéhradecký kraj,CZ052,221.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Pardubický kraj,CZ053,215.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Kraj Vysočina,CZ063,206.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Jihomoravský kraj,CZ064,448.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Olomoucký kraj,CZ071,283.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Zlínský kraj,CZ072,197.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2022,2022,Moravskoslezský kraj,CZ080,598.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Česko,CZ,3931.0,CZ
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Praha,CZ01,262.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Střední Čechy,CZ02,417.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Jihozápad,CZ03,438.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Severozápad,CZ04,707.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Severovýchod,CZ05,559.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Jihovýchod,CZ06,557.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Střední Morava,CZ07,431.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Moravskoslezsko,CZ08,560.0,CZ08
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Hlavní město Praha,CZ010,262.0,CZ01
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Středočeský kraj,CZ020,417.0,CZ02
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Jihočeský kraj,CZ031,242.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Plzeňský kraj,CZ032,196.0,CZ03
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Karlovarský kraj,CZ041,154.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Ústecký kraj,CZ042,553.0,CZ04
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Liberecký kraj,CZ051,179.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Královéhradecký kraj,CZ052,201.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Pardubický kraj,CZ053,179.0,CZ05
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Kraj Vysočina,CZ063,195.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Jihomoravský kraj,CZ064,362.0,CZ06
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Olomoucký kraj,CZ071,247.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Zlínský kraj,CZ072,184.0,CZ07
Pořadí dítěte 4. a vyšší,4355WZNP4AV,2023,2023,Moravskoslezský kraj,CZ080,560.0,CZ08
Živě narození mimo manželství,4355ZNMM,2000,2000,Česko,CZ,19792.0,CZ
Živě narození mimo manželství,4355ZNMM,2000,2000,Praha,CZ01,1999.0,CZ01
Živě narození mimo manželství,4355ZNMM,2000,2000,Střední Čechy,CZ02,1884.0,CZ02
Živě narození mimo manželství,4355ZNMM,2000,2000,Jihozápad,CZ03,2025.0,CZ03
Živě narození mimo manželství,4355ZNMM,2000,2000,Severozápad,CZ04,4323.0,CZ04
Živě narození mimo manželství,4355ZNMM,2000,2000,Severovýchod,CZ05,2900.0,CZ05
Živě narození mimo manželství,4355ZNMM,2000,2000,Jihovýchod,CZ06,2162.0,CZ06
Živě narození mimo manželství,4355ZNMM,2000,2000,Střední Morava,CZ07,1748.0,CZ07
Živě narození mimo manželství,4355ZNMM,2000,2000,Moravskoslezsko,CZ08,2751.0,CZ08
Živě narození mimo manželství,4355ZNMM,2000,2000,Hlavní město Praha,CZ010,1999.0,CZ01
Živě narození mimo manželství,4355ZNMM,2000,2000,Středočeský kraj,CZ020,1884.0,CZ02
Živě narození mimo manželství,4355ZNMM,2000,2000,Jihočeský kraj,CZ031,1017.0,CZ03
Živě narození mimo manželství,4355ZNMM,2000,2000,Plzeňský kraj,CZ032,1008.0,CZ03
Živě narození mimo manželství,4355ZNMM,2000,2000,Karlovarský kraj,CZ041,1202.0,CZ04
Živě narození mimo manželství,4355ZNMM,2000,2000,Ústecký kraj,CZ042,3121.0,CZ04
Živě narození mimo manželství,4355ZNMM,2000,2000,Liberecký kraj,CZ051,1171.0,CZ05
Živě narození mimo manželství,4355ZNMM,2000,2000,Královéhradecký kraj,CZ052,969.0,CZ05
Živě narození mimo manželství,4355ZNMM,2000,2000,Pardubický kraj,CZ053,760.0,CZ05
Živě narození mimo manželství,4355ZNMM,2000,2000,Kraj Vysočina,CZ063,559.0,CZ06
Živě narození mimo manželství,4355ZNMM,2000,2000,Jihomoravský kraj,CZ064,1603.0,CZ06
Živě narození mimo manželství,4355ZNMM,2000,2000,Olomoucký kraj,CZ071,1107.0,CZ07
Živě narození mimo manželství,4355ZNMM,2000,2000,Zlínský kraj,CZ072,641.0,CZ07
Živě narození mimo manželství,4355ZNMM,2000,2000,Moravskoslezský kraj,CZ080,2751.0,CZ08
Živě narození mimo manželství,4355ZNMM,2001,2001,Česko,CZ,21276.0,CZ
Živě narození mimo manželství,4355ZNMM,2001,2001,Praha,CZ01,2205.0,CZ01
Živě narození mimo manželství,4355ZNMM,2001,2001,Střední Čechy,CZ02,2076.0,CZ02
Živě narození mimo manželství,4355ZNMM,2001,2001,Jihozápad,CZ03,2149.0,CZ03
Živě narození mimo manželství,4355ZNMM,2001,2001,Severozápad,CZ04,4368.0,CZ04
Živě narození mimo manželství,4355ZNMM,2001,2001,Severovýchod,CZ05,3044.0,CZ05
Živě narození mimo manželství,4355ZNMM,2001,2001,Jihovýchod,CZ06,2365.0,CZ06
Živě narození mimo manželství,4355ZNMM,2001,2001,Střední Morava,CZ07,2011.0,CZ07
Živě narození mimo manželství,4355ZNMM,2001,2001,Moravskoslezsko,CZ08,3058.0,CZ08
Živě narození mimo manželství,4355ZNMM,2001,2001,Hlavní město Praha,CZ010,2205.0,CZ01
Živě narození mimo manželství,4355ZNMM,2001,2001,Středočeský kraj,CZ020,2076.0,CZ02
Živě narození mimo manželství,4355ZNMM,2001,2001,Jihočeský kraj,CZ031,1046.0,CZ03
Živě narození mimo manželství,4355ZNMM,2001,2001,Plzeňský kraj,CZ032,1103.0,CZ03
Živě narození mimo manželství,4355ZNMM,2001,2001,Karlovarský kraj,CZ041,1207.0,CZ04
Živě narození mimo manželství,4355ZNMM,2001,2001,Ústecký kraj,CZ042,3161.0,CZ04
Živě narození mimo manželství,4355ZNMM,2001,2001,Liberecký kraj,CZ051,1166.0,CZ05
Živě narození mimo manželství,4355ZNMM,2001,2001,Královéhradecký kraj,CZ052,1085.0,CZ05
Živě narození mimo manželství,4355ZNMM,2001,2001,Pardubický kraj,CZ053,793.0,CZ05
Živě narození mimo manželství,4355ZNMM,2001,2001,Kraj Vysočina,CZ063,577.0,CZ06
Živě narození mimo manželství,4355ZNMM,2001,2001,Jihomoravský kraj,CZ064,1788.0,CZ06
Živě narození mimo manželství,4355ZNMM,2001,2001,Olomoucký kraj,CZ071,1272.0,CZ07
Živě narození mimo manželství,4355ZNMM,2001,2001,Zlínský kraj,CZ072,739.0,CZ07
Živě narození mimo manželství,4355ZNMM,2001,2001,Moravskoslezský kraj,CZ080,3058.0,CZ08
Živě narození mimo manželství,4355ZNMM,2002,2002,Česko,CZ,23459.0,CZ
Živě narození mimo manželství,4355ZNMM,2002,2002,Praha,CZ01,2286.0,CZ01
Živě narození mimo manželství,4355ZNMM,2002,2002,Střední Čechy,CZ02,2333.0,CZ02
Živě narození mimo manželství,4355ZNMM,2002,2002,Jihozápad,CZ03,2451.0,CZ03
Živě narození mimo manželství,4355ZNMM,2002,2002,Severozápad,CZ04,4743.0,CZ04
Živě narození mimo manželství,4355ZNMM,2002,2002,Severovýchod,CZ05,3390.0,CZ05
Živě narození mimo manželství,4355ZNMM,2002,2002,Jihovýchod,CZ06,2707.0,CZ06
Živě narození mimo manželství,4355ZNMM,2002,2002,Střední Morava,CZ07,2202.0,CZ07
Živě narození mimo manželství,4355ZNMM,2002,2002,Moravskoslezsko,CZ08,3347.0,CZ08
Živě narození mimo manželství,4355ZNMM,2002,2002,Hlavní město Praha,CZ010,2286.0,CZ01
Živě narození mimo manželství,4355ZNMM,2002,2002,Středočeský kraj,CZ020,2333.0,CZ02
Živě narození mimo manželství,4355ZNMM,2002,2002,Jihočeský kraj,CZ031,1253.0,CZ03
Živě narození mimo manželství,4355ZNMM,2002,2002,Plzeňský kraj,CZ032,1198.0,CZ03
Živě narození mimo manželství,4355ZNMM,2002,2002,Karlovarský kraj,CZ041,1296.0,CZ04
Živě narození mimo manželství,4355ZNMM,2002,2002,Ústecký kraj,CZ042,3447.0,CZ04
Živě narození mimo manželství,4355ZNMM,2002,2002,Liberecký kraj,CZ051,1318.0,CZ05
Živě narození mimo manželství,4355ZNMM,2002,2002,Královéhradecký kraj,CZ052,1114.0,CZ05
Živě narození mimo manželství,4355ZNMM,2002,2002,Pardubický kraj,CZ053,958.0,CZ05
Živě narození mimo manželství,4355ZNMM,2002,2002,Kraj Vysočina,CZ063,686.0,CZ06
Živě narození mimo manželství,4355ZNMM,2002,2002,Jihomoravský kraj,CZ064,2021.0,CZ06
Živě narození mimo manželství,4355ZNMM,2002,2002,Olomoucký kraj,CZ071,1419.0,CZ07
Živě narození mimo manželství,4355ZNMM,2002,2002,Zlínský kraj,CZ072,783.0,CZ07
Živě narození mimo manželství,4355ZNMM,2002,2002,Moravskoslezský kraj,CZ080,3347.0,CZ08
Živě narození mimo manželství,4355ZNMM,2003,2003,Česko,CZ,26713.0,CZ
Živě narození mimo manželství,4355ZNMM,2003,2003,Praha,CZ01,2558.0,CZ01
Živě narození mimo manželství,4355ZNMM,2003,2003,Střední Čechy,CZ02,2721.0,CZ02
Živě narození mimo manželství,4355ZNMM,2003,2003,Jihozápad,CZ03,2947.0,CZ03
Živě narození mimo manželství,4355ZNMM,2003,2003,Severozápad,CZ04,5160.0,CZ04
Živě narození mimo manželství,4355ZNMM,2003,2003,Severovýchod,CZ05,3874.0,CZ05
Živě narození mimo manželství,4355ZNMM,2003,2003,Jihovýchod,CZ06,3212.0,CZ06
Živě narození mimo manželství,4355ZNMM,2003,2003,Střední Morava,CZ07,2469.0,CZ07
Živě narození mimo manželství,4355ZNMM,2003,2003,Moravskoslezsko,CZ08,3772.0,CZ08
Živě narození mimo manželství,4355ZNMM,2003,2003,Hlavní město Praha,CZ010,2558.0,CZ01
Živě narození mimo manželství,4355ZNMM,2003,2003,Středočeský kraj,CZ020,2721.0,CZ02
Živě narození mimo manželství,4355ZNMM,2003,2003,Jihočeský kraj,CZ031,1499.0,CZ03
Živě narození mimo manželství,4355ZNMM,2003,2003,Plzeňský kraj,CZ032,1448.0,CZ03
Živě narození mimo manželství,4355ZNMM,2003,2003,Karlovarský kraj,CZ041,1353.0,CZ04
Živě narození mimo manželství,4355ZNMM,2003,2003,Ústecký kraj,CZ042,3807.0,CZ04
Živě narození mimo manželství,4355ZNMM,2003,2003,Liberecký kraj,CZ051,1387.0,CZ05
Živě narození mimo manželství,4355ZNMM,2003,2003,Královéhradecký kraj,CZ052,1380.0,CZ05
Živě narození mimo manželství,4355ZNMM,2003,2003,Pardubický kraj,CZ053,1107.0,CZ05
Živě narození mimo manželství,4355ZNMM,2003,2003,Kraj Vysočina,CZ063,860.0,CZ06
Živě narození mimo manželství,4355ZNMM,2003,2003,Jihomoravský kraj,CZ064,2352.0,CZ06
Živě narození mimo manželství,4355ZNMM,2003,2003,Olomoucký kraj,CZ071,1531.0,CZ07
Živě narození mimo manželství,4355ZNMM,2003,2003,Zlínský kraj,CZ072,938.0,CZ07
Živě narození mimo manželství,4355ZNMM,2003,2003,Moravskoslezský kraj,CZ080,3772.0,CZ08
Živě narození mimo manželství,4355ZNMM,2004,2004,Česko,CZ,29839.0,CZ
Živě narození mimo manželství,4355ZNMM,2004,2004,Praha,CZ01,3038.0,CZ01
Živě narození mimo manželství,4355ZNMM,2004,2004,Střední Čechy,CZ02,3132.0,CZ02
Živě narození mimo manželství,4355ZNMM,2004,2004,Jihozápad,CZ03,3225.0,CZ03
Živě narození mimo manželství,4355ZNMM,2004,2004,Severozápad,CZ04,5461.0,CZ04
Živě narození mimo manželství,4355ZNMM,2004,2004,Severovýchod,CZ05,4307.0,CZ05
Živě narození mimo manželství,4355ZNMM,2004,2004,Jihovýchod,CZ06,3630.0,CZ06
Živě narození mimo manželství,4355ZNMM,2004,2004,Střední Morava,CZ07,2836.0,CZ07
Živě narození mimo manželství,4355ZNMM,2004,2004,Moravskoslezsko,CZ08,4210.0,CZ08
Živě narození mimo manželství,4355ZNMM,2004,2004,Hlavní město Praha,CZ010,3038.0,CZ01
Živě narození mimo manželství,4355ZNMM,2004,2004,Středočeský kraj,CZ020,3132.0,CZ02
Živě narození mimo manželství,4355ZNMM,2004,2004,Jihočeský kraj,CZ031,1697.0,CZ03
Živě narození mimo manželství,4355ZNMM,2004,2004,Plzeňský kraj,CZ032,1528.0,CZ03
Živě narození mimo manželství,4355ZNMM,2004,2004,Karlovarský kraj,CZ041,1381.0,CZ04
Živě narození mimo manželství,4355ZNMM,2004,2004,Ústecký kraj,CZ042,4080.0,CZ04
Živě narození mimo manželství,4355ZNMM,2004,2004,Liberecký kraj,CZ051,1553.0,CZ05
Živě narození mimo manželství,4355ZNMM,2004,2004,Královéhradecký kraj,CZ052,1530.0,CZ05
Živě narození mimo manželství,4355ZNMM,2004,2004,Pardubický kraj,CZ053,1224.0,CZ05
Živě narození mimo manželství,4355ZNMM,2004,2004,Kraj Vysočina,CZ063,960.0,CZ06
Živě narození mimo manželství,4355ZNMM,2004,2004,Jihomoravský kraj,CZ064,2670.0,CZ06
Živě narození mimo manželství,4355ZNMM,2004,2004,Olomoucký kraj,CZ071,1777.0,CZ07
Živě narození mimo manželství,4355ZNMM,2004,2004,Zlínský kraj,CZ072,1059.0,CZ07
Živě narození mimo manželství,4355ZNMM,2004,2004,Moravskoslezský kraj,CZ080,4210.0,CZ08
Živě narození mimo manželství,4355ZNMM,2005,2005,Česko,CZ,32409.0,CZ
Živě narození mimo manželství,4355ZNMM,2005,2005,Praha,CZ01,3339.0,CZ01
Živě narození mimo manželství,4355ZNMM,2005,2005,Střední Čechy,CZ02,3513.0,CZ02
Živě narození mimo manželství,4355ZNMM,2005,2005,Jihozápad,CZ03,3568.0,CZ03
Živě narození mimo manželství,4355ZNMM,2005,2005,Severozápad,CZ04,5675.0,CZ04
Živě narození mimo manželství,4355ZNMM,2005,2005,Severovýchod,CZ05,4624.0,CZ05
Živě narození mimo manželství,4355ZNMM,2005,2005,Jihovýchod,CZ06,4091.0,CZ06
Živě narození mimo manželství,4355ZNMM,2005,2005,Střední Morava,CZ07,3149.0,CZ07
Živě narození mimo manželství,4355ZNMM,2005,2005,Moravskoslezsko,CZ08,4450.0,CZ08
Živě narození mimo manželství,4355ZNMM,2005,2005,Hlavní město Praha,CZ010,3339.0,CZ01
Živě narození mimo manželství,4355ZNMM,2005,2005,Středočeský kraj,CZ020,3513.0,CZ02
Živě narození mimo manželství,4355ZNMM,2005,2005,Jihočeský kraj,CZ031,1806.0,CZ03
Živě narození mimo manželství,4355ZNMM,2005,2005,Plzeňský kraj,CZ032,1762.0,CZ03
Živě narození mimo manželství,4355ZNMM,2005,2005,Karlovarský kraj,CZ041,1489.0,CZ04
Živě narození mimo manželství,4355ZNMM,2005,2005,Ústecký kraj,CZ042,4186.0,CZ04
Živě narození mimo manželství,4355ZNMM,2005,2005,Liberecký kraj,CZ051,1617.0,CZ05
Živě narození mimo manželství,4355ZNMM,2005,2005,Královéhradecký kraj,CZ052,1643.0,CZ05
Živě narození mimo manželství,4355ZNMM,2005,2005,Pardubický kraj,CZ053,1364.0,CZ05
Živě narození mimo manželství,4355ZNMM,2005,2005,Kraj Vysočina,CZ063,1151.0,CZ06
Živě narození mimo manželství,4355ZNMM,2005,2005,Jihomoravský kraj,CZ064,2940.0,CZ06
Živě narození mimo manželství,4355ZNMM,2005,2005,Olomoucký kraj,CZ071,1930.0,CZ07
Živě narození mimo manželství,4355ZNMM,2005,2005,Zlínský kraj,CZ072,1219.0,CZ07
Živě narození mimo manželství,4355ZNMM,2005,2005,Moravskoslezský kraj,CZ080,4450.0,CZ08
Živě narození mimo manželství,4355ZNMM,2006,2006,Česko,CZ,35259.0,CZ
Živě narození mimo manželství,4355ZNMM,2006,2006,Praha,CZ01,3764.0,CZ01
Živě narození mimo manželství,4355ZNMM,2006,2006,Střední Čechy,CZ02,3780.0,CZ02
Živě narození mimo manželství,4355ZNMM,2006,2006,Jihozápad,CZ03,4077.0,CZ03
Živě narození mimo manželství,4355ZNMM,2006,2006,Severozápad,CZ04,5952.0,CZ04
Živě narození mimo manželství,4355ZNMM,2006,2006,Severovýchod,CZ05,5024.0,CZ05
Živě narození mimo manželství,4355ZNMM,2006,2006,Jihovýchod,CZ06,4475.0,CZ06
Živě narození mimo manželství,4355ZNMM,2006,2006,Střední Morava,CZ07,3466.0,CZ07
Živě narození mimo manželství,4355ZNMM,2006,2006,Moravskoslezsko,CZ08,4721.0,CZ08
